method,n,d,instance_id,LB,UB,Cuts,TotalTime,Gap%,Cost,FirstStageTime,SecondStageTime
Matheuristic,400,0.1,"RNDN400D0.1R2e-05P(75, 175)I0",,,,15.84536600112915,,235078.0,8.403118133544922,7.4422478675842285
ILP,400,0.1,"RNDN400D0.1R2e-05P(75, 175)I1",227898.17423628023,227918.0,8.0,22.685688972473145,0.0086986388612301,,,
MILP,400,0.1,"RNDN400D0.1R2e-05P(75, 175)I1",227918.0,227918.0,10.0,35.63860607147217,0.0,,,
Matheuristic,400,0.1,"RNDN400D0.1R2e-05P(75, 175)I1",,,,8.078026056289673,,232828.0,6.175092935562134,1.902933120727539
ILP,400,0.1,"RNDN400D0.1R2e-05P(75, 175)I2",226768.0597243492,226779.0,14.0,40.052079916000366,0.0048242013814421,,,
MILP,400,0.1,"RNDN400D0.1R2e-05P(75, 175)I2",226759.23076923072,226779.0,16.0,63.40833592414856,0.0087173992165402,,,
Matheuristic,400,0.1,"RNDN400D0.1R2e-05P(75, 175)I2",,,,10.150653839111328,,231590.0,6.055803060531616,4.094850778579712
ILP,400,0.1,"RNDN400D0.1R2e-05P(100, 200)I0",278025.1111111109,278046.0,16.0,83.88223791122437,0.0075127456928381,,,
MILP,400,0.1,"RNDN400D0.1R2e-05P(100, 200)I0",278025.8846153846,278046.0,20.0,38.504626989364624,0.0072345527773734,,,
Matheuristic,400,0.1,"RNDN400D0.1R2e-05P(100, 200)I0",,,,10.10908317565918,,282332.0,8.222239971160889,1.886843204498291
ILP,400,0.1,"RNDN400D0.1R2e-05P(100, 200)I1",276853.0,276853.0,10.0,23.09456706047058,0.0,,,
MILP,400,0.1,"RNDN400D0.1R2e-05P(100, 200)I1",276853.0,276853.0,9.0,89.85314893722534,0.0,,,
Matheuristic,400,0.1,"RNDN400D0.1R2e-05P(100, 200)I1",,,,9.388383865356444,,280983.0,4.957420825958252,4.430963039398193
ILP,400,0.1,"RNDN400D0.1R2e-05P(100, 200)I2",276024.1749502983,276049.0,21.0,59.453680992126465,0.0089929866443018,,,
MILP,400,0.1,"RNDN400D0.1R2e-05P(100, 200)I2",276049.0,276049.0,14.0,45.444247007369995,0.0,,,
Matheuristic,400,0.1,"RNDN400D0.1R2e-05P(100, 200)I2",,,,15.75423002243042,,280373.0,7.169451951980591,8.584778070449829
ILP,400,0.1,"RNDN400D0.1R3e-05P(25, 125)I0",219040.0,219055.0,11.0,38.215735912323,0.0068475953527652,,,
MILP,400,0.1,"RNDN400D0.1R3e-05P(25, 125)I0",219037.9677419355,219055.0,17.0,69.61698317527771,0.0077753340779649,,,
Matheuristic,400,0.1,"RNDN400D0.1R3e-05P(25, 125)I0",,,,9.732985734939575,,211016.0,5.584495782852173,4.148489952087402
ILP,400,0.1,"RNDN400D0.1R3e-05P(25, 125)I1",219604.0,219625.0,10.0,26.820645093917847,0.0095617529880478,,,
MILP,400,0.1,"RNDN400D0.1R3e-05P(25, 125)I1",219615.5,219623.0,11.0,26.720659017562863,0.0034149428793887,,,
Matheuristic,400,0.1,"RNDN400D0.1R3e-05P(25, 125)I1",,,,12.210094690322876,,211123.0,5.559600830078125,6.650493860244751
ILP,400,0.1,"RNDN400D0.1R3e-05P(25, 125)I2",219364.0,219384.0,11.0,38.56279516220093,0.0091164351092148,,,
MILP,400,0.1,"RNDN400D0.1R3e-05P(25, 125)I2",219371.0,219371.0,17.0,37.06227493286133,0.0,,,
Matheuristic,400,0.1,"RNDN400D0.1R3e-05P(25, 125)I2",,,,13.86154294013977,,212469.0,4.24296498298645,9.61857795715332
ILP,400,0.1,"RNDN400D0.1R3e-05P(50, 150)I0",293566.0,293569.0,10.0,49.70556902885437,0.0010219062639447,,,
MILP,400,0.1,"RNDN400D0.1R3e-05P(50, 150)I0",293545.04545454547,293569.0,8.0,38.66267204284668,0.0081597666833111,,,
Matheuristic,400,0.1,"RNDN400D0.1R3e-05P(50, 150)I0",,,,7.627923011779785,,280949.0,2.842758893966675,4.78516411781311
ILP,400,0.1,"RNDN400D0.1R3e-05P(50, 150)I1",294182.2300479722,294195.0,12.0,49.25737714767456,0.0043406421005882,,,
MILP,400,0.1,"RNDN400D0.1R3e-05P(50, 150)I1",294173.5059084195,294195.0,16.0,33.481218099594116,0.0073060696410562,,,
Matheuristic,400,0.1,"RNDN400D0.1R3e-05P(50, 150)I1",,,,6.920458078384399,,281924.0,3.21335506439209,3.7071030139923096
ILP,400,0.1,"RNDN400D0.1R3e-05P(50, 150)I2",290931.0,290931.0,14.0,37.886199951171875,0.0,,,
MILP,400,0.1,"RNDN400D0.1R3e-05P(50, 150)I2",290915.1438356164,290931.0,12.0,70.39843606948853,0.0054501460427336,,,
Matheuristic,400,0.1,"RNDN400D0.1R3e-05P(50, 150)I2",,,,8.811707973480225,,279650.0,4.623679876327515,4.18802809715271
ILP,400,0.1,"RNDN400D0.1R3e-05P(75, 175)I0",364004.1707317074,364022.0,23.0,77.82589912414551,0.0048978546056507,,,
MILP,400,0.1,"RNDN400D0.1R3e-05P(75, 175)I0",364010.3428571429,364033.0,20.0,69.16969108581543,0.006223925538918,,,
Matheuristic,400,0.1,"RNDN400D0.1R3e-05P(75, 175)I0",,,,13.133248567581177,,347692.0,8.434093713760376,4.699154853820801
ILP,400,0.1,"RNDN400D0.1R3e-05P(75, 175)I1",366376.0940766552,366402.0,10.0,25.60162591934204,0.0070703553323336,,,
MILP,400,0.1,"RNDN400D0.1R3e-05P(75, 175)I1",366372.92307692306,366402.0,11.0,33.6521110534668,0.0079357981334535,,,
Matheuristic,400,0.1,"RNDN400D0.1R3e-05P(75, 175)I1",,,,17.742109060287476,,348641.0,9.547384023666382,8.194725036621094
ILP,400,0.1,"RNDN400D0.1R3e-05P(75, 175)I2",365059.1111111108,365092.0,9.0,29.474637985229492,0.0090083838838339,,,
MILP,400,0.1,"RNDN400D0.1R3e-05P(75, 175)I2",365056.0970873786,365067.0,10.0,45.91087198257446,0.0029865511320898,,,
Matheuristic,400,0.1,"RNDN400D0.1R3e-05P(75, 175)I2",,,,11.754958868026732,,349606.0,2.293247938156128,9.461710929870604
ILP,400,0.1,"RNDN400D0.1R3e-05P(100, 200)I0",438147.0,438187.0,8.0,51.56888294219971,0.009128522753984,,,
MILP,400,0.1,"RNDN400D0.1R3e-05P(100, 200)I0",438149.9375,438172.0,12.0,72.07912087440491,0.0050351231936317,,,
Matheuristic,400,0.1,"RNDN400D0.1R3e-05P(100, 200)I0",,,,16.204026222229004,,421743.0,8.043712139129639,8.160314083099365
ILP,400,0.1,"RNDN400D0.1R3e-05P(100, 200)I1",439057.4347826087,439094.0,15.0,101.0394070148468,0.0083274236020753,,,
MILP,400,0.1,"RNDN400D0.1R3e-05P(100, 200)I1",439048.2631578948,439087.0,17.0,45.888404846191406,0.0088221336785701,,,
Matheuristic,400,0.1,"RNDN400D0.1R3e-05P(100, 200)I1",,,,16.428598165512085,,419956.0,10.057743072509766,6.370855093002319
ILP,400,0.1,"RNDN400D0.1R3e-05P(100, 200)I2",440272.0,440312.0,4.0,14.62236499786377,0.0090844673776776,,,
MILP,400,0.1,"RNDN400D0.1R3e-05P(100, 200)I2",440260.86,440302.0,10.0,50.15082097053528,0.0093435869017206,,,
Matheuristic,400,0.1,"RNDN400D0.1R3e-05P(100, 200)I2",,,,5.619710206985474,,420428.0,5.0988929271698,0.5208172798156738
ILP,400,0.2,"RNDN400D0.2R1e-05P(25, 125)I0",314549.0,314572.0,8.0,40.00718903541565,0.0073115216866091,,,
MILP,400,0.2,"RNDN400D0.2R1e-05P(25, 125)I0",314548.5,314572.0,3.0,18.572925090789795,0.007470467810231,,,
Matheuristic,400,0.2,"RNDN400D0.2R1e-05P(25, 125)I0",,,,23.01012682914734,,337763.0,2.5125458240509033,20.497581005096436
ILP,400,0.2,"RNDN400D0.2R1e-05P(25, 125)I1",317425.0,317446.0,8.0,31.028584957122803,0.0066152983499555,,,
MILP,400,0.2,"RNDN400D0.2R1e-05P(25, 125)I1",317423.0,317453.0,9.0,84.12479496002197,0.0094502178275209,,,
Matheuristic,400,0.2,"RNDN400D0.2R1e-05P(25, 125)I1",,,,11.82978105545044,,341143.0,3.773902177810669,8.05587887763977
ILP,400,0.2,"RNDN400D0.2R1e-05P(25, 125)I2",316975.0,316994.0,6.0,107.88568019866943,0.005993804299135,,,
MILP,400,0.2,"RNDN400D0.2R1e-05P(25, 125)I2",316970.0,316997.0,7.0,42.27957320213318,0.008517430764329,,,
Matheuristic,400,0.2,"RNDN400D0.2R1e-05P(25, 125)I2",,,,7.7298877239227295,,340789.0,4.217115879058838,3.5127718448638916
ILP,400,0.2,"RNDN400D0.2R1e-05P(50, 150)I0",422534.0,422574.0,12.0,75.9765088558197,0.0094657977064372,,,
MILP,400,0.2,"RNDN400D0.2R1e-05P(50, 150)I0",422521.0,422561.0,11.0,88.73993611335754,0.0094660889197062,,,
Matheuristic,400,0.2,"RNDN400D0.2R1e-05P(50, 150)I0",,,,21.745312690734863,,452885.0,3.8859479427337646,17.8593647480011
ILP,400,0.2,"RNDN400D0.2R1e-05P(50, 150)I1",420572.0,420613.0,6.0,50.44465398788452,0.0097476777940767,,,
MILP,400,0.2,"RNDN400D0.2R1e-05P(50, 150)I1",420570.7657657658,420594.0,7.0,37.889235973358154,0.0055241478086234,,,
Matheuristic,400,0.2,"RNDN400D0.2R1e-05P(50, 150)I1",,,,10.176398992538452,,450027.0,2.8644540309906006,7.311944961547852
ILP,400,0.2,"RNDN400D0.2R1e-05P(50, 150)I2",421813.0,421831.0,15.0,214.3637337684631,0.0042671117106139,,,
MILP,400,0.2,"RNDN400D0.2R1e-05P(50, 150)I2",421811.0,421852.0,10.0,128.66795706748962,0.0097190483866379,,,
Matheuristic,400,0.2,"RNDN400D0.2R1e-05P(50, 150)I2",,,,26.46147108078003,,451643.0,4.508594036102295,21.952877044677734
ILP,400,0.2,"RNDN400D0.2R1e-05P(75, 175)I0",531768.0,531792.0,13.0,207.56119394302368,0.0045130426933838,,,
MILP,400,0.2,"RNDN400D0.2R1e-05P(75, 175)I0",531776.0,531821.0,5.0,31.09604787826538,0.0084614936228543,,,
Matheuristic,400,0.2,"RNDN400D0.2R1e-05P(75, 175)I0",,,,23.69566798210144,,567142.0,5.084540128707886,18.611127853393555
ILP,400,0.2,"RNDN400D0.2R1e-05P(75, 175)I1",531355.0,531393.0,6.0,44.58243012428284,0.0071510162911442,,,
MILP,400,0.2,"RNDN400D0.2R1e-05P(75, 175)I1",531354.0,531407.0,6.0,20.728163957595825,0.0099735231188147,,,
Matheuristic,400,0.2,"RNDN400D0.2R1e-05P(75, 175)I1",,,,23.719846725463867,,568181.0,4.35590386390686,19.363942861557007
ILP,400,0.2,"RNDN400D0.2R1e-05P(75, 175)I2",528177.0536585363,528197.0,8.0,109.00960993766785,0.0037763072231977,,,
MILP,400,0.2,"RNDN400D0.2R1e-05P(75, 175)I2",528177.7959183673,528217.0,10.0,164.10713386535645,0.0074219651455107,,,
Matheuristic,400,0.2,"RNDN400D0.2R1e-05P(75, 175)I2",,,,21.24145007133484,,564483.0,4.845505237579346,16.395944833755493
ILP,400,0.2,"RNDN400D0.2R1e-05P(100, 200)I0",633566.0000000002,633611.0,2.0,3.910581111907959,0.0071021494260306,,,
MILP,400,0.2,"RNDN400D0.2R1e-05P(100, 200)I0",633565.6666666667,633587.0,6.0,37.06742882728577,0.0033670724514953,,,
Matheuristic,400,0.2,"RNDN400D0.2R1e-05P(100, 200)I0",,,,7.568923234939575,,676192.0,2.3181381225585938,5.2507851123809814
ILP,400,0.2,"RNDN400D0.2R1e-05P(100, 200)I1",636568.0542635658,636616.0,9.0,77.84097290039062,0.0075313432955179,,,
MILP,400,0.2,"RNDN400D0.2R1e-05P(100, 200)I1",636569.0,636616.0,13.0,131.60968613624573,0.0073827864835316,,,
Matheuristic,400,0.2,"RNDN400D0.2R1e-05P(100, 200)I1",,,,23.88718199729919,,679420.0,5.055692911148071,18.831489086151123
ILP,400,0.2,"RNDN400D0.2R1e-05P(100, 200)I2",634296.3243243244,634340.0,13.0,53.3923020362854,0.006885215448438,,,
MILP,400,0.2,"RNDN400D0.2R1e-05P(100, 200)I2",634340.0,634340.0,11.0,105.72066402435304,0.0,,,
Matheuristic,400,0.2,"RNDN400D0.2R1e-05P(100, 200)I2",,,,24.81009554862976,,678439.0,4.484598875045776,20.325496673583984
ILP,400,0.2,"RNDN400D0.2R2e-05P(25, 125)I0",669086.0,669122.0,5.0,73.36790919303894,0.0053801847794572,,,
MILP,400,0.2,"RNDN400D0.2R2e-05P(25, 125)I0",669085.5,669149.0,4.0,16.53518509864807,0.0094896652315104,,,
Matheuristic,400,0.2,"RNDN400D0.2R2e-05P(25, 125)I0",,,,19.33862590789795,,677347.0,3.601977825164795,15.736648082733154
ILP,400,0.2,"RNDN400D0.2R2e-05P(25, 125)I1",671512.0,671530.0,9.0,66.19059991836548,0.0026804461453695,,,
MILP,400,0.2,"RNDN400D0.2R2e-05P(25, 125)I1",671511.8571428572,671538.0,10.0,106.86485385894775,0.0038929825479482,,,
Matheuristic,400,0.2,"RNDN400D0.2R2e-05P(25, 125)I1",,,,13.822410821914673,,680874.0,5.185072898864746,8.637337923049927
ILP,400,0.2,"RNDN400D0.2R2e-05P(25, 125)I2",672605.4933323333,672629.0,6.0,47.60077714920044,0.0034947448990036,,,
MILP,400,0.2,"RNDN400D0.2R2e-05P(25, 125)I2",672605.0666666667,672655.0,7.0,54.43952989578247,0.0074233200278521,,,
Matheuristic,400,0.2,"RNDN400D0.2R2e-05P(25, 125)I2",,,,9.869070053100586,,680651.0,5.216928005218506,4.65214204788208
ILP,400,0.2,"RNDN400D0.2R2e-05P(50, 150)I0",895222.0000000001,895289.0,6.0,119.51582884788512,0.0074836170219765,,,
MILP,400,0.2,"RNDN400D0.2R2e-05P(50, 150)I0",895221.5999999999,895263.0,3.0,27.38967490196228,0.0046243394399343,,,
Matheuristic,400,0.2,"RNDN400D0.2R2e-05P(50, 150)I0",,,,9.596276998519896,,903552.0,2.6744720935821533,6.921804904937744
ILP,400,0.2,"RNDN400D0.2R2e-05P(50, 150)I1",896501.0,896560.0,6.0,176.80251598358154,0.0065807084857678,,,
MILP,400,0.2,"RNDN400D0.2R2e-05P(50, 150)I1",896500.8666666666,896589.0,8.0,147.02849698066711,0.0098298477154436,,,
Matheuristic,400,0.2,"RNDN400D0.2R2e-05P(50, 150)I1",,,,24.011906147003177,,903509.0,5.078336954116821,18.933569192886353
ILP,400,0.2,"RNDN400D0.2R2e-05P(50, 150)I2",888954.0,889033.0,12.0,92.4281690120697,0.0088860593476282,,,
MILP,400,0.2,"RNDN400D0.2R2e-05P(50, 150)I2",888944.3076923076,888996.0,14.0,88.9197359085083,0.0058146839459761,,,
Matheuristic,400,0.2,"RNDN400D0.2R2e-05P(50, 150)I2",,,,11.462276220321655,,898202.0,5.213289976119995,6.24898624420166
ILP,400,0.2,"RNDN400D0.2R2e-05P(75, 175)I0",1117730.902777779,1117757.0,5.0,64.14091205596924,0.0023347849506929,,,
MILP,400,0.2,"RNDN400D0.2R2e-05P(75, 175)I0",1117730.75,1117824.0,10.0,37.30834317207336,0.0083421003664262,,,
Matheuristic,400,0.2,"RNDN400D0.2R2e-05P(75, 175)I0",,,,8.69869065284729,,1127348.0,5.2389256954193115,3.4597649574279785
ILP,400,0.2,"RNDN400D0.2R2e-05P(75, 175)I1",1120548.5,1120586.0,6.0,14.774780988693236,0.0033464633682733,,,
MILP,400,0.2,"RNDN400D0.2R2e-05P(75, 175)I1",1120548.5,1120626.0,9.0,129.23686003684998,0.0069157774315427,,,
Matheuristic,400,0.2,"RNDN400D0.2R2e-05P(75, 175)I1",,,,8.841658115386963,,1132003.0,3.3610949516296387,5.480563163757324
ILP,400,0.2,"RNDN400D0.2R2e-05P(75, 175)I2",1121193.888888889,1121218.0,4.0,13.860408067703249,0.0021504391751655,,,
MILP,400,0.2,"RNDN400D0.2R2e-05P(75, 175)I2",1121193.1666666667,1121284.0,9.0,31.208455085754395,0.0081008320223293,,,
Matheuristic,400,0.2,"RNDN400D0.2R2e-05P(75, 175)I2",,,,12.936035633087158,,1130515.0,3.670053720474243,9.265981912612917
ILP,400,0.2,"RNDN400D0.2R2e-05P(100, 200)I0",1351519.0,1351564.0,10.0,26.52005410194397,0.003329476073645,,,
MILP,400,0.2,"RNDN400D0.2R2e-05P(100, 200)I0",1351545.499999,1351621.0,10.0,90.42976307868958,0.0055858854664145,,,
Matheuristic,400,0.2,"RNDN400D0.2R2e-05P(100, 200)I0",,,,12.859364986419678,,1356504.0,4.069561243057251,8.789803743362427
ILP,400,0.2,"RNDN400D0.2R2e-05P(100, 200)I1",1347584.0,1347687.0,10.0,29.688761949539185,0.0076427241636967,,,
MILP,400,0.2,"RNDN400D0.2R2e-05P(100, 200)I1",1347609.5,1347738.0,7.0,51.488916873931885,0.0095344940930655,,,
Matheuristic,400,0.2,"RNDN400D0.2R2e-05P(100, 200)I1",,,,20.762073040008545,,1356449.0,5.03322696685791,15.728846073150637
ILP,400,0.2,"RNDN400D0.2R2e-05P(100, 200)I2",1356478.000000001,1356501.0,3.0,6.1616411209106445,0.001695538742623,,,
MILP,400,0.2,"RNDN400D0.2R2e-05P(100, 200)I2",1356477.83011583,1356596.0,7.0,53.237980127334595,0.0087107646027218,,,
Matheuristic,400,0.2,"RNDN400D0.2R2e-05P(100, 200)I2",,,,16.343159198760986,,1362399.0,5.367566108703613,10.975593090057371
ILP,400,0.2,"RNDN400D0.2R3e-05P(25, 125)I0",1030574.8840579704,1030653.0,6.0,14.888915061950684,0.0075792669336574,,,
MILP,400,0.2,"RNDN400D0.2R3e-05P(25, 125)I0",1030573.8775510204,1030589.0,5.0,109.9762680530548,0.0014673598281689,,,
Matheuristic,400,0.2,"RNDN400D0.2R3e-05P(25, 125)I0",,,,20.763237953186035,,1019999.0,5.523270845413208,15.239967107772827
ILP,400,0.2,"RNDN400D0.2R3e-05P(25, 125)I1",1028825.9090909088,1028858.0,6.0,62.61006188392639,0.0031190804845071,,,
MILP,400,0.2,"RNDN400D0.2R3e-05P(25, 125)I1",1028825.7311827956,1028901.0,9.0,61.31871390342712,0.0073154576780743,,,
Matheuristic,400,0.2,"RNDN400D0.2R3e-05P(25, 125)I1",,,,23.20903778076172,,1017183.0,6.144604921340942,17.064432859420776
ILP,400,0.2,"RNDN400D0.2R3e-05P(25, 125)I2",1030846.3333333336,1030876.0,6.0,59.49224305152893,0.0028778113630069,,,
MILP,400,0.2,"RNDN400D0.2R3e-05P(25, 125)I2",1030859.3762376236,1030960.0,9.0,75.02974605560303,0.0097602004322434,,,
Matheuristic,400,0.2,"RNDN400D0.2R3e-05P(25, 125)I2",,,,15.051441192626951,,1020106.0,6.9780731201171875,8.073368072509766
ILP,400,0.2,"RNDN400D0.2R3e-05P(50, 150)I0",1373065.3125,1373190.0,6.0,61.44641613960266,0.0090801345771524,,,
MILP,400,0.2,"RNDN400D0.2R3e-05P(50, 150)I0",1373065.3125,1373202.0,6.0,67.3577470779419,0.0099539252054686,,,
Matheuristic,400,0.2,"RNDN400D0.2R3e-05P(50, 150)I0",,,,7.242178916931152,,1353365.0,6.207782983779907,1.0343959331512451
ILP,400,0.2,"RNDN400D0.2R3e-05P(50, 150)I1",1373802.6666666667,1373827.0,10.0,88.29774498939514,0.0017712079711095,,,
MILP,400,0.2,"RNDN400D0.2R3e-05P(50, 150)I1",1373823.1666656667,1373827.0,6.0,52.81078910827637,0.0002790259860421,,,
Matheuristic,400,0.2,"RNDN400D0.2R3e-05P(50, 150)I1",,,,18.714815139770508,,1354414.0,5.6649370193481445,13.049878120422363
ILP,400,0.2,"RNDN400D0.2R3e-05P(50, 150)I2",1374850.0000000014,1374909.0,5.0,10.254512071609495,0.0042911930897683,,,
MILP,400,0.2,"RNDN400D0.2R3e-05P(50, 150)I2",1374850.0,1374922.0,11.0,69.69705486297607,0.0052366606978432,,,
Matheuristic,400,0.2,"RNDN400D0.2R3e-05P(50, 150)I2",,,,15.936092138290403,,1355549.0,6.316404104232788,9.619688034057615
ILP,400,0.2,"RNDN400D0.2R3e-05P(75, 175)I0",1719508.0,1719532.0,13.0,86.14773297309875,0.0013957286052251,,,
MILP,400,0.2,"RNDN400D0.2R3e-05P(75, 175)I0",1719496.8351555928,1719553.0,6.0,41.66495704650879,0.0032662467750185,,,
Matheuristic,400,0.2,"RNDN400D0.2R3e-05P(75, 175)I0",,,,13.482800006866457,,1694742.0,6.652443885803223,6.830356121063232
ILP,400,0.2,"RNDN400D0.2R3e-05P(75, 175)I1",1719217.0055622864,1719378.0,11.0,96.05868697166444,0.0093635278405121,,,
MILP,400,0.2,"RNDN400D0.2R3e-05P(75, 175)I1",1719189.0,1719343.0,17.0,149.04546284675598,0.0089569097032994,,,
Matheuristic,400,0.2,"RNDN400D0.2R3e-05P(75, 175)I1",,,,14.3958420753479,,1692615.0,9.184732913970947,5.211109161376953
ILP,400,0.2,"RNDN400D0.2R3e-05P(75, 175)I2",1729291.6111111117,1729448.0,5.0,50.01424789428711,0.0090427054695078,,,
MILP,400,0.2,"RNDN400D0.2R3e-05P(75, 175)I2",1729290.6785714284,1729413.0,7.0,90.88297319412231,0.0070730027224032,,,
Matheuristic,400,0.2,"RNDN400D0.2R3e-05P(75, 175)I2",,,,11.556925296783447,,1701890.0,5.880580186843872,5.676345109939575
ILP,400,0.2,"RNDN400D0.2R3e-05P(100, 200)I0",2067639.551020408,2067726.0,3.0,12.77151894569397,0.0041808721074238,,,
MILP,400,0.2,"RNDN400D0.2R3e-05P(100, 200)I0",2067639.5,2067778.0,4.0,70.07633399963379,0.006698011101772,,,
Matheuristic,400,0.2,"RNDN400D0.2R3e-05P(100, 200)I0",,,,17.139759063720703,,2035832.0,3.7236170768737793,13.416141986846924
ILP,400,0.2,"RNDN400D0.2R3e-05P(100, 200)I1",2057104.3333333335,2057131.0,3.0,30.756919145584103,0.0012963037680283,,,
MILP,400,0.2,"RNDN400D0.2R3e-05P(100, 200)I1",2057104.0434782607,2057131.0,3.0,14.499701023101808,0.0013103940264014,,,
Matheuristic,400,0.2,"RNDN400D0.2R3e-05P(100, 200)I1",,,,9.256016254425049,,2027934.0,3.5526840686798096,5.703332185745239
ILP,400,0.2,"RNDN400D0.2R3e-05P(100, 200)I2",2062144.0,2062144.0,1.0,8.886987209320068,0.0,,,
MILP,400,0.2,"RNDN400D0.2R3e-05P(100, 200)I2",2062144.0,2062144.0,1.0,5.024123191833496,0.0,,,
Matheuristic,400,0.2,"RNDN400D0.2R3e-05P(100, 200)I2",,,,22.58717370033264,,2033946.0,3.3544986248016357,19.23267507553101
ILP,400,0.3,"RNDN400D0.3R1e-05P(25, 125)I0",770965.3333333334,771042.0,8.0,155.73163104057312,0.0099432542801336,,,
MILP,400,0.3,"RNDN400D0.3R1e-05P(25, 125)I0",770965.25,771018.0,9.0,148.02599811553955,0.0068416042167627,,,
Matheuristic,400,0.3,"RNDN400D0.3R1e-05P(25, 125)I0",,,,6.133623123168945,,802484.0,4.9672770500183105,1.1663460731506348
ILP,400,0.3,"RNDN400D0.3R1e-05P(25, 125)I1",772159.5,772188.0,8.0,261.04843282699585,0.0036908110460147,,,
MILP,400,0.3,"RNDN400D0.3R1e-05P(25, 125)I1",772159.5,772225.0,8.0,35.36265993118286,0.0084819838777558,,,
Matheuristic,400,0.3,"RNDN400D0.3R1e-05P(25, 125)I1",,,,17.157409191131592,,803819.0,4.2631659507751465,12.894243240356444
ILP,400,0.3,"RNDN400D0.3R1e-05P(25, 125)I2",767962.0,767962.0,1.0,3.1629600524902344,0.0,,,
MILP,400,0.3,"RNDN400D0.3R1e-05P(25, 125)I2",767962.0,767962.0,1.0,1.2447152137756348,0.0,,,
Matheuristic,400,0.3,"RNDN400D0.3R1e-05P(25, 125)I2",,,,23.48298811912537,,800282.0,3.72183609008789,19.761152029037476
ILP,400,0.3,"RNDN400D0.3R1e-05P(50, 150)I0",1032073.0,1032094.0,7.0,58.519553899765015,0.0020346983898753,,,
MILP,400,0.3,"RNDN400D0.3R1e-05P(50, 150)I0",1032073.3333333334,1032131.0,6.0,72.71096801757812,0.0055871460760918,,,
Matheuristic,400,0.3,"RNDN400D0.3R1e-05P(50, 150)I0",,,,22.406310081481937,,1070282.0,4.487688064575195,17.91862201690674
ILP,400,0.3,"RNDN400D0.3R1e-05P(50, 150)I1",1028233.5,1028331.0,4.0,76.82736992835999,0.0094813829399288,,,
MILP,400,0.3,"RNDN400D0.3R1e-05P(50, 150)I1",1028243.0,1028299.0,8.0,121.81337690353394,0.005445886848086,,,
Matheuristic,400,0.3,"RNDN400D0.3R1e-05P(50, 150)I1",,,,21.015825033187863,,1064533.0,6.086050033569336,14.92977499961853
ILP,400,0.3,"RNDN400D0.3R1e-05P(50, 150)I2",1030250.0,1030311.0,2.0,33.33389401435852,0.0059205424381457,,,
MILP,400,0.3,"RNDN400D0.3R1e-05P(50, 150)I2",1030250.0,1030285.0,7.0,21.78609299659729,0.0033971182730991,,,
Matheuristic,400,0.3,"RNDN400D0.3R1e-05P(50, 150)I2",,,,10.553955078125,,1067447.0,5.882946968078613,4.671008110046387
ILP,400,0.3,"RNDN400D0.3R1e-05P(75, 175)I0",1291676.4166666672,1291721.0,6.0,58.31488084793091,0.0034514677188642,,,
MILP,400,0.3,"RNDN400D0.3R1e-05P(75, 175)I0",1291675.8333333335,1291697.0,6.0,75.83153295516968,0.0016386711950644,,,
Matheuristic,400,0.3,"RNDN400D0.3R1e-05P(75, 175)I0",,,,16.492193698883057,,1339504.0,5.415780782699585,11.076412916183472
ILP,400,0.3,"RNDN400D0.3R1e-05P(75, 175)I1",1283734.3333333335,1283793.0,5.0,92.34891700744627,0.0045697917550787,,,
MILP,400,0.3,"RNDN400D0.3R1e-05P(75, 175)I1",1283734.0,1283854.0,3.0,8.137547969818115,0.0093468571971579,,,
Matheuristic,400,0.3,"RNDN400D0.3R1e-05P(75, 175)I1",,,,5.803012847900391,,1331768.0,3.696727991104126,2.1062848567962646
ILP,400,0.3,"RNDN400D0.3R1e-05P(75, 175)I2",1290848.0,1290848.0,1.0,48.841553926467896,0.0,,,
MILP,400,0.3,"RNDN400D0.3R1e-05P(75, 175)I2",1290848.0,1290848.0,1.0,47.125763177871704,0.0,,,
Matheuristic,400,0.3,"RNDN400D0.3R1e-05P(75, 175)I2",,,,19.877485036849976,,1337716.0,3.641524076461792,16.235960960388184
ILP,400,0.3,"RNDN400D0.3R1e-05P(100, 200)I0",1551499.0,1551583.0,4.0,26.699860095977783,0.0054138257508621,,,
MILP,400,0.3,"RNDN400D0.3R1e-05P(100, 200)I0",1551499.0,1551502.0,3.0,59.220715045928955,0.0001933610140367,,,
Matheuristic,400,0.3,"RNDN400D0.3R1e-05P(100, 200)I0",,,,11.66610836982727,,1604600.0,4.041538238525391,7.62457013130188
ILP,400,0.3,"RNDN400D0.3R1e-05P(100, 200)I1",1546313.0,1546389.0,4.0,105.21328806877136,0.0049146754147889,,,
MILP,400,0.3,"RNDN400D0.3R1e-05P(100, 200)I1",1546312.6666666665,1546316.0,7.0,182.29317498207092,0.000215566115431,,,
Matheuristic,400,0.3,"RNDN400D0.3R1e-05P(100, 200)I1",,,,31.10793447494507,,1599342.0,4.929622650146484,26.178311824798584
ILP,400,0.3,"RNDN400D0.3R1e-05P(100, 200)I2",1546096.9999999988,1546106.0,2.0,29.378891944885257,0.000582107565792,,,
MILP,400,0.3,"RNDN400D0.3R1e-05P(100, 200)I2",1546097.0,1546106.0,4.0,67.38525009155273,0.0005821075657167,,,
Matheuristic,400,0.3,"RNDN400D0.3R1e-05P(100, 200)I2",,,,9.270652770996094,,1599350.0,4.288168907165527,4.982483863830566
